job_id,title,skill_name,location,formatted_experience_level,formatted_work_type,experience_group
4403899959,senior project management office,Project Management,Gambir,not_specified,Full-time,other
4403899959,senior project management office,Information Technology,Gambir,not_specified,Full-time,other
4404011184,software engineer ai products remote,Engineering,Apac,Associate,Contract,junior
4401271841,global skills architecture lead,Design,Kecamatan Polen,not_specified,Full-time,other
4401271841,global skills architecture lead,Art/Creative,Kecamatan Polen,not_specified,Full-time,other
4401271841,global skills architecture lead,Information Technology,Kecamatan Polen,not_specified,Full-time,other
4404005863,molecular biologist crispr,Training,Apac,Mid-Senior level,Contract,senior
4404017050,software engineer,Engineering,Jakarta,not_specified,Full-time,other
4404017050,software engineer,Information Technology,Jakarta,not_specified,Full-time,other
4404009172,senior software engineer,Engineering,Apj,Mid-Senior level,Contract,senior
4404016060,software engineer remote,Engineering,Apac,Associate,Contract,junior
4404002889,software engineer ai products remote,Engineering,Apac,Associate,Contract,junior
4403320702,finance staff,Finance,Jakarta Metropolitan Area,not_specified,Full-time,other
4403320702,finance staff,Sales,Jakarta Metropolitan Area,not_specified,Full-time,other
4404021018,software engineer remote,Engineering,Indonesia,Associate,Contract,junior
4403311765,production section head,Marketing,Greater Semarang,not_specified,Full-time,other
4403311765,production section head,Public Relations,Greater Semarang,not_specified,Full-time,other
4403311765,production section head,Writing/Editing,Greater Semarang,not_specified,Full-time,other
4403314741,merchandiser tt,Marketing,Denpasar,not_specified,Full-time,other
4403314741,merchandiser tt,Sales,Denpasar,not_specified,Full-time,other
4403321699,finance staff,Finance,Surabaya,not_specified,Full-time,other
4403321699,finance staff,Sales,Surabaya,not_specified,Full-time,other
4403310784,edp staff,Other,North Cikarang,not_specified,Full-time,other
4403307771,area sales promotion representatif,Sales,West Karawang,not_specified,Full-time,other
4403307771,area sales promotion representatif,Business Development,West Karawang,not_specified,Full-time,other
4403312729,tech field,Engineering,Greater Semarang,not_specified,Full-time,other
4403312729,tech field,Information Technology,Greater Semarang,not_specified,Full-time,other
4403308807,procurement supervisor,Purchasing,Jakarta Metropolitan Area,not_specified,Full-time,other
4403308807,procurement supervisor,Supply Chain,Jakarta Metropolitan Area,not_specified,Full-time,other
4403303819,area sales promotion representatif,Sales,Mimika Timur,not_specified,Full-time,other
4403303819,area sales promotion representatif,Business Development,Mimika Timur,not_specified,Full-time,other
4403323665,hr and ga manager,Human Resources,Semarang,not_specified,Full-time,other
4403311763,transportation staff,Management,Kecamatan Medan Kota,not_specified,Full-time,other
4403311763,transportation staff,Manufacturing,Kecamatan Medan Kota,not_specified,Full-time,other
4403313749,sr. technicians instrument,Engineering,Tanjung Priok,not_specified,Full-time,other
4403313749,sr. technicians instrument,Information Technology,Tanjung Priok,not_specified,Full-time,other
4403315790,hr admin,Human Resources,Cengkareng,not_specified,Full-time,other
4403307773,research advisory entomologist,Research,Toba Regency,not_specified,Full-time,other
4403307773,research advisory entomologist,Analyst,Toba Regency,not_specified,Full-time,other
4403307773,research advisory entomologist,Information Technology,Toba Regency,not_specified,Full-time,other
4403306783,area sales promotion representatif,Sales,Batulicin,not_specified,Full-time,other
4403306783,area sales promotion representatif,Business Development,Batulicin,not_specified,Full-time,other
4403314742,management service business analyst,Research,Jakarta Metropolitan Area,not_specified,Full-time,other
4403314742,management service business analyst,Analyst,Jakarta Metropolitan Area,not_specified,Full-time,other
4403314742,management service business analyst,Information Technology,Jakarta Metropolitan Area,not_specified,Full-time,other
4403308802,sales executive,Sales,Bandung,not_specified,Full-time,other
4403308802,sales executive,Business Development,Bandung,not_specified,Full-time,other
4403323668,sales executive,Sales,West Karawang,not_specified,Full-time,other
4403323668,sales executive,Business Development,West Karawang,not_specified,Full-time,other
4403313748,mekanik,Management,Tenggarong,not_specified,Full-time,other
4403313748,mekanik,Manufacturing,Tenggarong,not_specified,Full-time,other
4403323667,crew production,Marketing,Greater Semarang,not_specified,Full-time,other
4403323667,crew production,Public Relations,Greater Semarang,not_specified,Full-time,other
4403323667,crew production,Writing/Editing,Greater Semarang,not_specified,Full-time,other
4403322710,sr. technicians instrument,Engineering,Tanjung Priok,not_specified,Full-time,other
4403322710,sr. technicians instrument,Information Technology,Tanjung Priok,not_specified,Full-time,other
4403316690,cognos tm1 analyst,Business Development,Jakarta Metropolitan Area,not_specified,Full-time,other
4403316690,cognos tm1 analyst,Sales,Jakarta Metropolitan Area,not_specified,Full-time,other
4403323669,supervisor erm,Other,Jakarta Metropolitan Area,not_specified,Full-time,other
4403304876,import staff,Management,Jakarta Metropolitan Area,not_specified,Full-time,other
4403304876,import staff,Manufacturing,Jakarta Metropolitan Area,not_specified,Full-time,other
4403313750,industrial relation supervisor,Other,West Karawang,not_specified,Full-time,other
4403309761,production operator,Management,South Jakarta,not_specified,Full-time,other
4403309761,production operator,Manufacturing,South Jakarta,not_specified,Full-time,other
4403315795,data analyst,Information Technology,Jakarta Metropolitan Area,not_specified,Full-time,other
4403316694,accounting staff,Accounting/Auditing,Kebayoran,not_specified,Full-time,other
4403316694,accounting staff,Finance,Kebayoran,not_specified,Full-time,other
4403321705,civil engineer,Engineering,Palembang,not_specified,Full-time,other
4403321705,civil engineer,Information Technology,Palembang,not_specified,Full-time,other
4403315794,sales executive,Sales,Sayung,not_specified,Full-time,other
4403315794,sales executive,Business Development,Sayung,not_specified,Full-time,other
4403312735,tech pm field,Project Management,Tangerang,not_specified,Full-time,other
4403312735,tech pm field,Information Technology,Tangerang,not_specified,Full-time,other
4403322712,accounting staff,Accounting/Auditing,Padalarang,not_specified,Full-time,other
4403322712,accounting staff,Finance,Padalarang,not_specified,Full-time,other
4403324464,management trainee,Education,Kecamatan Purwakarta,not_specified,Full-time,other
4403324464,management trainee,Training,Kecamatan Purwakarta,not_specified,Full-time,other
4403321702,asisten plasma,Other,Kecamatan Rungan,not_specified,Full-time,other
4403308808,treasury staff,Finance,Palembang,not_specified,Full-time,other
4403308808,treasury staff,Sales,Palembang,not_specified,Full-time,other
4403316692,maintenance operator,Management,Tanjung Priok,not_specified,Full-time,other
4403316692,maintenance operator,Manufacturing,Tanjung Priok,not_specified,Full-time,other
4403301922,hr and ga manager,Human Resources,Jakarta Metropolitan Area,not_specified,Full-time,other
4403316691,quality control inspector,Quality Assurance,West Karawang,not_specified,Full-time,other
4403306788,electric technician,Engineering,Kecamatan Purwakarta,not_specified,Full-time,other
4403306788,electric technician,Information Technology,Kecamatan Purwakarta,not_specified,Full-time,other
4403306786,industrial sales staff,Sales,Cilincing,not_specified,Full-time,other
4403306786,industrial sales staff,Business Development,Cilincing,not_specified,Full-time,other
4403301920,general affair and service supervisor,Other,Jakarta Metropolitan Area,not_specified,Full-time,other
4403320705,area sales promotion representatif,Sales,Kecamatan Medan Kota,not_specified,Full-time,other
4403320705,area sales promotion representatif,Business Development,Kecamatan Medan Kota,not_specified,Full-time,other
4403318750,sap plant maintenance,Information Technology,Jakarta Metropolitan Area,not_specified,Full-time,other
4403305823,oad staff,Other,Palembang,not_specified,Full-time,other
4403321701,product development lab formulator,Research,Cilamaya Wetan,not_specified,Full-time,other
4403321701,product development lab formulator,Analyst,Cilamaya Wetan,not_specified,Full-time,other
4403321701,product development lab formulator,Information Technology,Cilamaya Wetan,not_specified,Full-time,other
4403322709,keamanan,Other,Padalarang,not_specified,Full-time,other
4403310785,engineering supervisor,Management,Pasar Rebo,not_specified,Full-time,other
4403310785,engineering supervisor,Manufacturing,Pasar Rebo,not_specified,Full-time,other
4403312737,area sales promotion supervisor,Sales,Garut,not_specified,Full-time,other
4403312737,area sales promotion supervisor,Business Development,Garut,not_specified,Full-time,other
4403302867,distribution,Management,Kecamatan Karawang Timur,not_specified,Full-time,other
4403302867,distribution,Manufacturing,Kecamatan Karawang Timur,not_specified,Full-time,other
4403313752,area sales promotion supervisor,Sales,Bengkulu,not_specified,Full-time,other
4403313752,area sales promotion supervisor,Business Development,Bengkulu,not_specified,Full-time,other
4403303821,qc field,Quality Assurance,Kecamatan Purwakarta,not_specified,Full-time,other
4403301924,treasury manager,Finance,Jakarta Metropolitan Area,not_specified,Full-time,other
4403301924,treasury manager,Sales,Jakarta Metropolitan Area,not_specified,Full-time,other
4403320706,production liquid shift supervisor,Management,Jakarta Metropolitan Area,not_specified,Full-time,other
4403320706,production liquid shift supervisor,Manufacturing,Jakarta Metropolitan Area,not_specified,Full-time,other
4403309765,internal auditor,Accounting/Auditing,Kecamatan Medan Kota,not_specified,Internship,other
4403309765,internal auditor,Finance,Kecamatan Medan Kota,not_specified,Internship,other
4403307779,keamanan,Other,Greater Semarang,not_specified,Full-time,other
4403307777,jr. lab analyst,Research,Central Cikarang,not_specified,Full-time,other
4403307777,jr. lab analyst,Analyst,Central Cikarang,not_specified,Full-time,other
4403307777,jr. lab analyst,Information Technology,Central Cikarang,not_specified,Full-time,other
4403301931,area sales promotion manager,Sales,North Sulawesi,not_specified,Full-time,other
4403301931,area sales promotion manager,Business Development,North Sulawesi,not_specified,Full-time,other
4403318755,key account executive,Sales,South Jakarta,not_specified,Full-time,other
4403318755,key account executive,Business Development,South Jakarta,not_specified,Full-time,other
4403317710,area sales promotion representatif,Sales,Bantul,not_specified,Full-time,other
4403317710,area sales promotion representatif,Business Development,Bantul,not_specified,Full-time,other
4403302866,sales admin,Administrative,Kecamatan Cilaku,not_specified,Full-time,other
4403318753,wwt operator,Management,Greater Semarang,not_specified,Full-time,other
4403318753,wwt operator,Manufacturing,Greater Semarang,not_specified,Full-time,other
4403308816,kimia analis,Other,Cibitung,not_specified,Full-time,other
4403309770,helper,Other,Greater Semarang,not_specified,Full-time,other
4403308815,product development technician,Management,Jakarta Metropolitan Area,not_specified,Full-time,other
4403308815,product development technician,Manufacturing,Jakarta Metropolitan Area,not_specified,Full-time,other
4403311770,warehouse checker,Design,Kecamatan Karawang Timur,not_specified,Full-time,other
4403311770,warehouse checker,Art/Creative,Kecamatan Karawang Timur,not_specified,Full-time,other
4403311770,warehouse checker,Information Technology,Kecamatan Karawang Timur,not_specified,Full-time,other
4403301928,wwt operator,Management,Cikarang Barat,not_specified,Full-time,other
4403301928,wwt operator,Manufacturing,Cikarang Barat,not_specified,Full-time,other
4403311771,sr. business strategy associate,Project Management,Jakarta,Mid-Senior level,Full-time,senior
4403311771,sr. business strategy associate,Strategy/Planning,Jakarta,Mid-Senior level,Full-time,senior
4403311771,sr. business strategy associate,Business Development,Jakarta,Mid-Senior level,Full-time,senior
4403311761,factory director fmcg,Management,Jakarta Metropolitan Area,Director,Full-time,senior
4403311761,factory director fmcg,Manufacturing,Jakarta Metropolitan Area,Director,Full-time,senior
4403311772,technical field,Engineering,Cikarang Barat,not_specified,Full-time,other
4403311772,technical field,Information Technology,Cikarang Barat,not_specified,Full-time,other
4403304880,jr manager business analyst,Research,Jakarta Metropolitan Area,not_specified,Full-time,other
4403304880,jr manager business analyst,Analyst,Jakarta Metropolitan Area,not_specified,Full-time,other
4403304880,jr manager business analyst,Information Technology,Jakarta Metropolitan Area,not_specified,Full-time,other
4403321707,technician,Engineering,West Karawang,not_specified,Full-time,other
4403321707,technician,Information Technology,West Karawang,not_specified,Full-time,other
4403303839,vp head of ericsson research,Other,North Sumatra,not_specified,Full-time,other
4404011251,general manager development office lead,Business Development,Bali,not_specified,Full-time,other
4404011251,general manager development office lead,Sales,Bali,not_specified,Full-time,other
4403322803,vp head of ericsson research,Other,Balikpapan,not_specified,Full-time,other
4403323680,vp head of ericsson research,Other,Medan,not_specified,Full-time,other
4401265805,senior fraud operations specialist,Other,Jakarta,Mid-Senior level,Full-time,senior
4403306971,nurse educator freelance part time,Health Care Provider,Jakarta,Associate,Part-time,junior
4403316897,sales director,Sales,Jakarta,Director,Full-time,senior
4403316897,sales director,Information Technology,Jakarta,Director,Full-time,senior
4403307986,forensic investigator intern,Other,Jakarta Metropolitan Area,not_specified,Full-time,other
4403307986,forensic investigator intern,Information Technology,Jakarta Metropolitan Area,not_specified,Full-time,other
4403307986,forensic investigator intern,Management,Jakarta Metropolitan Area,not_specified,Full-time,other
4404017207,senior marketing strategist,Marketing,Jakarta Metropolitan Area,Mid-Senior level,Full-time,senior
4404017207,senior marketing strategist,Art/Creative,Jakarta Metropolitan Area,Mid-Senior level,Full-time,senior
4404017207,senior marketing strategist,Public Relations,Jakarta Metropolitan Area,Mid-Senior level,Full-time,senior
4403308995,manager branch,Other,Lembang,not_specified,Full-time,other
4403331335,impact administration officer,Administrative,Yogyakarta,not_specified,Contract,other
4403332308,finance accounting,Accounting/Auditing,Jakarta,not_specified,Full-time,other
4403332308,finance accounting,Finance,Jakarta,not_specified,Full-time,other
4404018218,license owner jakarta,Other,Jakarta,Executive,Full-time,senior
4403348000,elementary school teacher,Education,Kecamatan Jagakarsa,not_specified,Full-time,other
4403348000,elementary school teacher,Training,Kecamatan Jagakarsa,not_specified,Full-time,other
4404020210,license owner bali,Other,Denpasar,Executive,Full-time,senior
4401267919,business development specialist,Business Development,Indonesia,not_specified,Contract,other
4401267919,business development specialist,Sales,Indonesia,not_specified,Contract,other
4403344264,recruitment specialist,Human Resources,Jakarta,not_specified,Contract,other
4403341288,kol intern,Education,Jakarta,not_specified,Internship,other
4403341288,kol intern,Training,Jakarta,not_specified,Internship,other
4403342287,ehs engineer,Manufacturing,West Java,Mid-Senior level,Full-time,senior
4403342287,ehs engineer,Production,West Java,Mid-Senior level,Full-time,senior
4403322716,area sales promotion supervisor,Sales,Ambon,not_specified,Full-time,other
4403322716,area sales promotion supervisor,Business Development,Ambon,not_specified,Full-time,other
4403336339,structural development engineer,Engineering,West Java,Mid-Senior level,Full-time,senior
4404003984,architect,Design,Denpasar,not_specified,Full-time,other
4404003984,architect,Art/Creative,Denpasar,not_specified,Full-time,other
4404003984,architect,Information Technology,Denpasar,not_specified,Full-time,other
4403336360,incoming material inspection engineer,Manufacturing,West Java,Mid-Senior level,Full-time,senior
4403318760,procurement staff,Purchasing,Padalarang,not_specified,Full-time,other
4403318760,procurement staff,Supply Chain,Padalarang,not_specified,Full-time,other
4403333382,laboratory equipment sales executive,Sales,Jakarta Metropolitan Area,not_specified,Full-time,other
4403333382,laboratory equipment sales executive,Business Development,Jakarta Metropolitan Area,not_specified,Full-time,other
4403345298,fullstack software engineer,Engineering,Jakarta,not_specified,Full-time,other
4403345298,fullstack software engineer,Information Technology,Jakarta,not_specified,Full-time,other
4401272913,full stack developer intern,Engineering,Yaur,not_specified,Volunteer,other
4401272913,full stack developer intern,Information Technology,Yaur,not_specified,Volunteer,other
4403332421,gl manager,Accounting/Auditing,Jakarta,Director,Full-time,senior
4403332421,gl manager,Finance,Jakarta,Director,Full-time,senior
4404008629,mandarin interpreters remote,Customer Service,Jakarta,Associate,Contract,junior
4403348109,contract ios dev,Legal,Jakarta,not_specified,Contract,other
4403325562,mechanical engineer,Engineering,Kecamatan Cikande,not_specified,Contract,other
4403325562,mechanical engineer,Information Technology,Kecamatan Cikande,not_specified,Contract,other
4401282901,environmental health safety specialist,Human Resources,Batam,Associate,Full-time,junior
4403336305,administration assistant,Administrative,Jakarta,not_specified,Full-time,other
4403307784,supervisor data center,Information Technology,Jakarta Metropolitan Area,not_specified,Full-time,other
4401277971,marketing communication pr internship,Marketing,Jakarta,not_specified,Internship,other
4401277971,marketing communication pr internship,Sales,Jakarta,not_specified,Internship,other
4403340401,network security engineer,Engineering,Jakarta,Mid-Senior level,Contract,senior
4403325590,procurement manager,Purchasing,Jakarta Metropolitan Area,not_specified,Full-time,other
4403325590,procurement manager,Supply Chain,Jakarta Metropolitan Area,not_specified,Full-time,other
4403341391,founding member depok,Business Development,Indonesia,not_specified,Part-time,other
4403341391,founding member depok,Sales,Indonesia,not_specified,Part-time,other
4404025225,freelance visual merchandiser for fashion retail,Marketing,Kecamatan Kuta Selatan,not_specified,Full-time,other
4404025225,freelance visual merchandiser for fashion retail,Sales,Kecamatan Kuta Selatan,not_specified,Full-time,other
4403348130,human resources intern,Human Resources,Jakarta Metropolitan Area,not_specified,Full-time,other
4403338400,content creator ugc male,Marketing,Gambir,not_specified,Full-time,other
4403338400,content creator ugc male,Public Relations,Gambir,not_specified,Full-time,other
4403338400,content creator ugc male,Writing/Editing,Gambir,not_specified,Full-time,other
4401282903,direktur keuangan,Finance,Jakarta,Director,Full-time,senior
4401282903,direktur keuangan,Accounting/Auditing,Jakarta,Director,Full-time,senior
4401282903,direktur keuangan,General Business,Jakarta,Director,Full-time,senior
4403343350,economics accounting teacher international school,Education,Jakarta,not_specified,Part-time,other
4403343350,economics accounting teacher international school,Training,Jakarta,not_specified,Part-time,other
4403328508,fullstack developer golang vue.js,Engineering,Jakarta Metropolitan Area,not_specified,Contract,other
4403328508,fullstack developer golang vue.js,Information Technology,Jakarta Metropolitan Area,not_specified,Contract,other
4403344374,account executive,Sales,Pekanbaru City,not_specified,Full-time,other
4403344374,account executive,Business Development,Pekanbaru City,not_specified,Full-time,other
4403334440,private banker,Sales,Jakarta,Mid-Senior level,Full-time,senior
4403334440,private banker,Marketing,Jakarta,Mid-Senior level,Full-time,senior
4403334440,private banker,Analyst,Jakarta,Mid-Senior level,Full-time,senior
4401707711,sales executive,Sales,Jakarta,not_specified,Full-time,other
4401707711,sales executive,Business Development,Jakarta,not_specified,Full-time,other
4401286029,lead organization design workforce strategy specialist,Human Resources,Jakarta,Mid-Senior level,Full-time,senior
4401286029,lead organization design workforce strategy specialist,Project Management,Jakarta,Mid-Senior level,Full-time,senior
4401286029,lead organization design workforce strategy specialist,Strategy/Planning,Jakarta,Mid-Senior level,Full-time,senior
4403328427,investment fund accountant and administrator,Accounting/Auditing,Jakarta,not_specified,Full-time,other
4403328427,investment fund accountant and administrator,Finance,Jakarta,not_specified,Full-time,other
4402350104,managing director strategic communications pr,Business Development,Bali,not_specified,Full-time,other
4402350104,managing director strategic communications pr,Sales,Bali,not_specified,Full-time,other
4403340423,human resources partner,Human Resources,Surabaya,not_specified,Contract,other
4403313755,management trainee logistic,Education,Tengah,not_specified,Full-time,other
4403313755,management trainee logistic,Training,Tengah,not_specified,Full-time,other
4403336437,sales director,Sales,Jakarta,Mid-Senior level,Full-time,senior
4403348143,bartender captain,Management,Jakarta,not_specified,Full-time,other
4403348143,bartender captain,Manufacturing,Jakarta,not_specified,Full-time,other
4373681330,physical education teacher,Education,Depok,not_specified,Full-time,other
4373681330,physical education teacher,Training,Depok,not_specified,Full-time,other
4403332482,fresh graduate program,Education,Tangerang,not_specified,Full-time,other
4403332482,fresh graduate program,Training,Tangerang,not_specified,Full-time,other
4403326549,business development solo,Sales,Semarang,Associate,Full-time,junior
4403326549,business development solo,Business Development,Semarang,Associate,Full-time,junior
4403332492,operation development manager,Project Management,Jakarta,Mid-Senior level,Full-time,senior
4403332492,operation development manager,Supply Chain,Jakarta,Mid-Senior level,Full-time,senior
4403332492,operation development manager,Production,Jakarta,Mid-Senior level,Full-time,senior
4404011661,sales executive,Sales,Jakarta,not_specified,Full-time,other
4404011661,sales executive,Business Development,Jakarta,not_specified,Full-time,other
4403343341,senior regional financial controller,Accounting/Auditing,Jakarta,Mid-Senior level,Full-time,senior
4403343341,senior regional financial controller,Finance,Jakarta,Mid-Senior level,Full-time,senior
4403338381,human resources generalist,Human Resources,Kendal,not_specified,Full-time,other
4403338381,human resources generalist,Legal,Kendal,not_specified,Full-time,other
4403338381,human resources generalist,Administrative,Kendal,not_specified,Full-time,other
4404019433,business development intern jakarta,Management,Jakarta,Entry level,Internship,junior
4403335449,product development,Product Management,Kota Tangerang,not_specified,Full-time,other
4403335449,product development,Marketing,Kota Tangerang,not_specified,Full-time,other
4403327546,bina bni kantor wilayah 09 banjarmasin,Customer Service,Banjarmasin,Internship,Internship,intern
4403327546,bina bni kantor wilayah 09 banjarmasin,Administrative,Banjarmasin,Internship,Internship,intern
4404017466,sales executive,Sales,Jakarta,not_specified,Full-time,other
4404017466,sales executive,Business Development,Jakarta,not_specified,Full-time,other
4403338438,social media spesialist,Marketing,Kelurahan Penjaringan,not_specified,Full-time,other
4403338438,social media spesialist,Sales,Kelurahan Penjaringan,not_specified,Full-time,other
4403346366,accounting clerk,Accounting/Auditing,Denpasar,not_specified,Full-time,other
4403346366,accounting clerk,Finance,Denpasar,not_specified,Full-time,other
4403345407,maintenance engineer,Management,Jakarta Metropolitan Area,not_specified,Full-time,other
4403345407,maintenance engineer,Manufacturing,Jakarta Metropolitan Area,not_specified,Full-time,other
4403336451,mandarin speaker talent pool,Marketing,Jakarta,not_specified,Full-time,other
4403336451,mandarin speaker talent pool,Public Relations,Jakarta,not_specified,Full-time,other
4403336451,mandarin speaker talent pool,Writing/Editing,Jakarta,not_specified,Full-time,other
4403339450,marcomm pr,Marketing,Jakarta,not_specified,Full-time,other
4403339450,marcomm pr,Sales,Jakarta,not_specified,Full-time,other
4403334479,product strategy associate,Product Management,Jakarta,not_specified,Full-time,other
4403334479,product strategy associate,Marketing,Jakarta,not_specified,Full-time,other
4403334435,business development staff b2b,Business Development,Setiabudi,not_specified,Full-time,other
4403334435,business development staff b2b,Sales,Setiabudi,not_specified,Full-time,other
4403340451,mechanical engineer,Engineering,Bekasi,not_specified,Contract,other
4403340451,mechanical engineer,Information Technology,Bekasi,not_specified,Contract,other
4403339456,koc affiliate marketing intern,Marketing,Kebayoran,not_specified,Full-time,other
4403339456,koc affiliate marketing intern,Sales,Kebayoran,not_specified,Full-time,other
4397217730,logistic inventory team leader,Management,Yogyakarta,not_specified,Full-time,other
4397217730,logistic inventory team leader,Manufacturing,Yogyakarta,not_specified,Full-time,other
4223309534,administration,Administrative,Kalideres,not_specified,Full-time,other
4403342447,recruitment specialist intern,Human Resources,Denpasar,not_specified,Full-time,other
4403330520,senior creative director art director fulltime,Design,Tangerang,not_specified,Full-time,other
4403330520,senior creative director art director fulltime,Art/Creative,Tangerang,not_specified,Full-time,other
4403330520,senior creative director art director fulltime,Information Technology,Tangerang,not_specified,Full-time,other
4403330510,executive relationship manager,Sales,Bandung,Mid-Senior level,Full-time,senior
4403330510,executive relationship manager,Management,Bandung,Mid-Senior level,Full-time,senior
4403330510,executive relationship manager,Finance,Bandung,Mid-Senior level,Full-time,senior
4404026302,sales supervisor sato indonesia,Sales,Jakarta,not_specified,Full-time,other
4404026302,sales supervisor sato indonesia,Business Development,Jakarta,not_specified,Full-time,other
4401290026,sales parts mainline,Sales,Jakarta Metropolitan Area,Entry level,Full-time,junior
4401290026,sales parts mainline,Marketing,Jakarta Metropolitan Area,Entry level,Full-time,junior
4401290026,sales parts mainline,Administrative,Jakarta Metropolitan Area,Entry level,Full-time,junior
4403338451,social media manager,Marketing,Denpasar,not_specified,Full-time,other
4403338451,social media manager,Sales,Denpasar,not_specified,Full-time,other
4403329514,growth team marketing and social,Marketing,Jakarta Metropolitan Area,not_specified,Part-time,other
4403329514,growth team marketing and social,Sales,Jakarta Metropolitan Area,not_specified,Part-time,other
4403343432,senior procurement specialist,Purchasing,Jakarta,not_specified,Contract,other
4403343432,senior procurement specialist,Supply Chain,Jakarta,not_specified,Contract,other
4399109919,business development gmv growrth fintech,Business Development,Jakarta,not_specified,Full-time,other
4399109919,business development gmv growrth fintech,Sales,Jakarta,not_specified,Full-time,other
4403345428,spv graphic design,Design,Jakarta,not_specified,Full-time,other
4403345428,spv graphic design,Art/Creative,Jakarta,not_specified,Full-time,other
4403345428,spv graphic design,Information Technology,Jakarta,not_specified,Full-time,other
4404024389,clinical sales specialist,Sales,North Jakarta,Associate,Full-time,junior
4404024389,clinical sales specialist,Health Care Provider,North Jakarta,Associate,Full-time,junior
4403333506,finance accounting intern,Accounting/Auditing,Jakarta,not_specified,Full-time,other
4403333506,finance accounting intern,Finance,Jakarta,not_specified,Full-time,other
4403333503,content creator,Marketing,Serpong,Entry level,Contract,junior
4403333503,content creator,Public Relations,Serpong,Entry level,Contract,junior
4403333503,content creator,Writing/Editing,Serpong,Entry level,Contract,junior
4403345426,finance accounting staff,Accounting/Auditing,Kelapa Gading,not_specified,Contract,other
4403345426,finance accounting staff,Finance,Kelapa Gading,not_specified,Contract,other
4403333499,e commerce senior supervisor,Sales,Denpasar,not_specified,Full-time,other
4403333499,e commerce senior supervisor,Business Development,Denpasar,not_specified,Full-time,other
3506214686,human resources coordinator,Human Resources,Surabaya,not_specified,Full-time,other
4403329545,event partnership,Management,Surakarta,not_specified,Full-time,other
4403329545,event partnership,Manufacturing,Surakarta,not_specified,Full-time,other
4403325650,junior accountant,Accounting/Auditing,Padang,not_specified,Full-time,other
4403325650,junior accountant,Finance,Padang,not_specified,Full-time,other
4403333480,staff engineer,Engineering,Surabaya,not_specified,Full-time,other
4403333480,staff engineer,Information Technology,Surabaya,not_specified,Full-time,other
4403334506,corporate secretary legal department head,Legal,Jakarta,Mid-Senior level,Full-time,senior
4403334506,corporate secretary legal department head,Other,Jakarta,Mid-Senior level,Full-time,senior
4401275981,branding and marketing executive,Marketing,Southeast Asia,Associate,Full-time,junior
4401275981,branding and marketing executive,Human Resources,Southeast Asia,Associate,Full-time,junior
4403330521,bookkeeper,Accounting/Auditing,Tangerang,not_specified,Full-time,other
4403330521,bookkeeper,Finance,Tangerang,not_specified,Full-time,other
4403342473,supply chain operations excellence,Supply Chain,Tangerang,Associate,Full-time,junior
4403345438,senior automation tester,Quality Assurance,Jakarta,not_specified,Contract,other
4403336497,sales executive freight forwarding industry,Sales,Jakarta,not_specified,Full-time,other
4403336497,sales executive freight forwarding industry,Business Development,Jakarta,not_specified,Full-time,other
4403346411,it business analyst,Information Technology,Jakarta Metropolitan Area,not_specified,Full-time,other
4401869003,mandarin teacher,Education,Indonesia,not_specified,Part-time,other
4401869003,mandarin teacher,Training,Indonesia,not_specified,Part-time,other
4403340505,settlement staff english or mandarin speaker,Finance,Jakarta,not_specified,Full-time,other
4403340505,settlement staff english or mandarin speaker,Sales,Jakarta,not_specified,Full-time,other
4403339495,sales support coordinator sap b1,Sales,Jakarta,not_specified,Full-time,other
4403339495,sales support coordinator sap b1,Business Development,Jakarta,not_specified,Full-time,other
4403335520,accounting officer,Accounting/Auditing,Denpasar,not_specified,Full-time,other
4403335520,accounting officer,Finance,Denpasar,not_specified,Full-time,other
4403330541,fabrication site manager,Other,Batam,Director,Contract,senior
4403329534,jr. test engineer,Engineering,Jakarta,not_specified,Full-time,other
4403329534,jr. test engineer,Information Technology,Jakarta,not_specified,Full-time,other
4403340509,sales manager,Sales,Greater Surabaya,not_specified,Full-time,other
4403340509,sales manager,Business Development,Greater Surabaya,not_specified,Full-time,other
4403347399,social media specialist staff,Marketing,Cakung,not_specified,Full-time,other
4403347399,social media specialist staff,Sales,Cakung,not_specified,Full-time,other
4403348205,senior 3d unreal engine engineer plugin tools development,Engineering,Indonesia,not_specified,Full-time,other
4403348205,senior 3d unreal engine engineer plugin tools development,Information Technology,Indonesia,not_specified,Full-time,other
4403347402,business partner specialist,Business Development,Gambir,not_specified,Full-time,other
4403347402,business partner specialist,Sales,Gambir,not_specified,Full-time,other
4404016531,account manager f b indonesia,Business Development,Jakarta Metropolitan Area,not_specified,Full-time,other
4404016531,account manager f b indonesia,Manufacturing,Jakarta Metropolitan Area,not_specified,Full-time,other
4404016531,account manager f b indonesia,Sales,Jakarta Metropolitan Area,not_specified,Full-time,other
4403344440,finance accounting staff area kalimantan barat singkawang,Finance,West Kalimantan,not_specified,Full-time,other
4403344440,finance accounting staff area kalimantan barat singkawang,Sales,West Kalimantan,not_specified,Full-time,other
4403343444,operator bubut,Management,Medan,not_specified,Full-time,other
4403343444,operator bubut,Manufacturing,Medan,not_specified,Full-time,other
4403326638,hiring sales corporate for senior and junior level,Sales,Tangerang,not_specified,Full-time,other
4403326638,hiring sales corporate for senior and junior level,Business Development,Tangerang,not_specified,Full-time,other
4403346405,esl teacher,Education,Surabaya,not_specified,Contract,other
